"","region","time_period","strategy_code","difference_variable","difference_value","variable","value"
"156","brazil",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",139893057227.514,"savings_maintenance_electrify_LDV",1678716686.73017
"157","brazil",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"158","brazil",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",158961688723.279,"savings_maintenance_electrify_LDV",1907540264.67935
"159","brazil",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",178884952307.463,"savings_maintenance_electrify_LDV",2146619427.68955
"160","brazil",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",199548787078.415,"savings_maintenance_electrify_LDV",2394585444.94098
"161","brazil",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",220955078457.415,"savings_maintenance_electrify_LDV",2651460941.48898
"162","brazil",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",243105655445.293,"savings_maintenance_electrify_LDV",2917267865.34352
"163","brazil",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",266002297304.611,"savings_maintenance_electrify_LDV",3192027567.65534
"164","brazil",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",289728103215.505,"savings_maintenance_electrify_LDV",3476737238.58605
"165","brazil",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",314215166457.98,"savings_maintenance_electrify_LDV",3770581997.49576
"166","brazil",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",339465396346.627,"savings_maintenance_electrify_LDV",4073584756.15952
"167","brazil",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",365480656441.598,"savings_maintenance_electrify_LDV",4385767877.29918
"168","brazil",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"169","brazil",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",392262761373.452,"savings_maintenance_electrify_LDV",4707153136.48142
"170","brazil",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",419754894756.455,"savings_maintenance_electrify_LDV",5037058737.07746
"171","brazil",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",448013535101.533,"savings_maintenance_electrify_LDV",5376162421.2184
"172","brazil",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",477040623718.606,"savings_maintenance_electrify_LDV",5724487484.62327
"173","brazil",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",506838071649.333,"savings_maintenance_electrify_LDV",6082056859.792
"174","brazil",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",537407746685.596,"savings_maintenance_electrify_LDV",6448892960.22716
"175","brazil",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"176","brazil",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"177","brazil",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"178","brazil",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"179","brazil",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"180","brazil",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"181","chile",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"182","chile",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"183","chile",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"184","chile",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",1452073199.91908,"savings_maintenance_electrify_LDV",17424878.399029
"185","chile",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",3010012478.33595,"savings_maintenance_electrify_LDV",36120149.7400315
"186","chile",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",4674256216.89746,"savings_maintenance_electrify_LDV",56091074.6027695
"187","chile",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",6445219980.5903,"savings_maintenance_electrify_LDV",77342639.7670836
"188","chile",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",8323299357.24156,"savings_maintenance_electrify_LDV",99879592.2868987
"189","chile",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",10307303030.4779,"savings_maintenance_electrify_LDV",123687636.365734
"190","chile",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",12398706009.5868,"savings_maintenance_electrify_LDV",148784472.115042
"191","chile",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",14597881101.2458,"savings_maintenance_electrify_LDV",175174573.214949
"192","chile",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",16905185702.3983,"savings_maintenance_electrify_LDV",202862228.428779
"193","chile",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"194","chile",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",19320962769.6031,"savings_maintenance_electrify_LDV",231851553.235237
"195","chile",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",21881281161.0268,"savings_maintenance_electrify_LDV",262575373.932322
"196","chile",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",24557568521.8183,"savings_maintenance_electrify_LDV",294690822.26182
"197","chile",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",27350207677.9561,"savings_maintenance_electrify_LDV",328202492.135474
"198","chile",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",30259571895.1948,"savings_maintenance_electrify_LDV",363114862.742338
"199","chile",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",33286017940.9954,"savings_maintenance_electrify_LDV",399432215.291944
"200","chile",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",36482458829.175,"savings_maintenance_electrify_LDV",437789505.9501
"201","chile",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",39803730827.5475,"savings_maintenance_electrify_LDV",477644769.93057
"202","chile",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",43250231777.2546,"savings_maintenance_electrify_LDV",519002781.327056
"203","chile",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",46822353168.6649,"savings_maintenance_electrify_LDV",561868238.023979
"204","chile",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"205","chile",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",50520475892.2168,"savings_maintenance_electrify_LDV",606245710.706602
"206","chile",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",54347423152.6875,"savings_maintenance_electrify_LDV",652169077.83225
"207","chile",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",58301665344.6473,"savings_maintenance_electrify_LDV",699619984.135767
"208","chile",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",62383591436.6595,"savings_maintenance_electrify_LDV",748603097.239914
"209","chile",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",66593592635.4923,"savings_maintenance_electrify_LDV",799123111.625908
"210","chile",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",70932039238.6681,"savings_maintenance_electrify_LDV",851184470.864017
"211","chile",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"212","chile",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"213","chile",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"214","chile",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"215","chile",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"216","chile",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"217","ecuador",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"218","ecuador",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"219","ecuador",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"220","ecuador",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",789524633.441049,"savings_maintenance_electrify_LDV",9474295.60129259
"221","ecuador",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",1648697774.00504,"savings_maintenance_electrify_LDV",19784373.2880605
"222","ecuador",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",2577853555.70295,"savings_maintenance_electrify_LDV",30934242.6684355
"223","ecuador",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",3577302967.59014,"savings_maintenance_electrify_LDV",42927635.6110816
"224","ecuador",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",4647336058.44555,"savings_maintenance_electrify_LDV",55768032.7013466
"225","ecuador",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",5812469490.17988,"savings_maintenance_electrify_LDV",69749633.8821585
"226","ecuador",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",7057036810.43324,"savings_maintenance_electrify_LDV",84684441.7251989
"227","ecuador",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",8381365804.91997,"savings_maintenance_electrify_LDV",100576389.65904
"228","ecuador",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",9785765342.72997,"savings_maintenance_electrify_LDV",117429184.11276
"229","ecuador",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"230","ecuador",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",11270523998.415,"savings_maintenance_electrify_LDV",135246287.98098
"231","ecuador",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",12910011539.7794,"savings_maintenance_electrify_LDV",154920138.477353
"232","ecuador",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",14644501877.1523,"savings_maintenance_electrify_LDV",175734022.525828
"233","ecuador",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",16474365758.8109,"savings_maintenance_electrify_LDV",197692389.105731
"234","ecuador",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",18399950058.4994,"savings_maintenance_electrify_LDV",220799400.701993
"235","ecuador",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",20421586052.52,"savings_maintenance_electrify_LDV",245059032.63024
"236","ecuador",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",22650440479.7163,"savings_maintenance_electrify_LDV",271805285.756595
"237","ecuador",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",24990791272.4473,"savings_maintenance_electrify_LDV",299889495.269367
"238","ecuador",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",27443046905.1098,"savings_maintenance_electrify_LDV",329316562.861318
"239","ecuador",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",30007595483.5388,"savings_maintenance_electrify_LDV",360091145.802466
"240","ecuador",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"241","ecuador",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",32684806276.7839,"savings_maintenance_electrify_LDV",392217675.321407
"242","ecuador",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",35620694491.2617,"savings_maintenance_electrify_LDV",427448333.895141
"243","ecuador",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",38685083498.6361,"savings_maintenance_electrify_LDV",464221001.983633
"244","ecuador",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",41878419765.5697,"savings_maintenance_electrify_LDV",502541037.186836
"245","ecuador",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",45201124962.2628,"savings_maintenance_electrify_LDV",542413499.547154
"246","ecuador",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",48653604622.2733,"savings_maintenance_electrify_LDV",583843255.467279
"247","ecuador",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"248","ecuador",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"249","ecuador",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"250","ecuador",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"251","ecuador",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"252","ecuador",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"253","mexico",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"254","mexico",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"255","mexico",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
"256","mexico",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",8034562791.25743,"savings_maintenance_electrify_LDV",96414753.4950892
"257","mexico",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",16541680090.6076,"savings_maintenance_electrify_LDV",198500161.087291
"258","mexico",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",25522557124.5713,"savings_maintenance_electrify_LDV",306270685.494855
"259","mexico",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",34978338478.1459,"savings_maintenance_electrify_LDV",419740061.73775
"260","mexico",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",44910112570.9638,"savings_maintenance_electrify_LDV",538921350.851565
"261","mexico",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",55442457115.243,"savings_maintenance_electrify_LDV",665309485.382916
"262","mexico",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",66494932409.7918,"savings_maintenance_electrify_LDV",797939188.917501
"263","mexico",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",78068843783.2596,"savings_maintenance_electrify_LDV",936826125.399115
"264","mexico",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",90165439397.3705,"savings_maintenance_electrify_LDV",1081985272.76845
"265","mexico",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_vehicle_distance_traveled_trns_road_light_electricity",0,"savings_maintenance_electrify_LDV",0
